# generated by .xlsx-source/extract.py from itemdata on 2026-04-19
# schema: name|item_id|main_category|sub_category|description|max_count|is_high_grade|is_rare|item_rank|is_field_use
Mud Flakes|Mud Flakes|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Stony Flesh|Stony Flesh|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Frozen Bnahabra|Frozen Bnahabra|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Aged Tail Meat|Aged Tail Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Spongy Scale|Spongy Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Aqua Sac|Aqua Sac|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Milk-White Scale|Milk-White Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Purple Fluid|Purple Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Mass of Sand|Mass of Sand|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Dazzling Fluid|Dazzling Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Glossy Green Fur|Glossy Green Fur|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Stolen Honey|Stolen Honey|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Green Slime Mold|Green Slime Mold|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Yellow Slime Mold|Yellow Slime Mold|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Purple Coat|Purple Coat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Crystalline Spike|Crystalline Spike|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Resilient Silk|Resilient Silk|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Pearl Coat|Pearl Coat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sharp Golden Scale|Sharp Golden Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shimmering Golden Scale|Shimmering Golden Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Red-Hot Tail|Red-Hot Tail|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Red-Hot Sac|Red-Hot Sac|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Thick Purple Gas|Thick Purple Gas|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Valorous Horns|Valorous Horns|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Half-Eaten Fruit|Half-Eaten Fruit|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Rolling Tracks|Rolling Tracks|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Red Arm Feather|Red Arm Feather|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Singed Pinecone|Singed Pinecone|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Eyeball Crest|Eyeball Crest|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Flammable Liquid|Flammable Liquid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Gravel Mound|Gravel Mound|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shimmering Blue Disc|Shimmering Blue Disc|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Blue Powder|Blue Powder|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shed Spike|Shed Spike|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Frozen Sac|Frozen Sac|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Gray Head Fin|Gray Head Fin|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Unhatched Egg|Unhatched Egg|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Rachnoid-Like Body|Rachnoid-Like Body|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Golden Muck|Golden Muck|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Long Red Whisker|Long Red Whisker|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Whirlwind Traces|Whirlwind Traces|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Hurricane Traces|Hurricane Traces|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Strange Fluid|Strange Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Red Claw|Red Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Smooth Hide|Smooth Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Crescent Tail|Crescent Tail|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Electrified Stone|Electrified Stone|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Traces of a Storm|Traces of a Storm|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Large Back Membrane|Large Back Membrane|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Warm Mucus|Warm Mucus|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Electrified Pelt|Electrified Pelt|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Electrified Webbing|Electrified Webbing|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Unusual Venom|Unusual Venom|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Dusty Feather|Dusty Feather|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Monster Egg|Monster Egg|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Egg Shell|Egg Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Bristly Fur|Bristly Fur|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sizable Tail|Sizable Tail|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Soft Feathers|Soft Feathers|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Swollen Neck Pouch|Swollen Neck Pouch|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Chilled Claw|Chilled Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Floral Webbing|Floral Webbing|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Half-Eaten Carrion|Half-Eaten Carrion|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sawtooth Claw|Sawtooth Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Strange Chunk of Meat|Strange Chunk of Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Scorched Ground|Scorched Ground|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Frozen Ground|Frozen Ground|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Ice Fragment|Ice Fragment|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Slimy Hide|Slimy Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Curious Puddle|Curious Puddle|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Red Butterfly?|Red Butterfly?|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Signs of Violence|Signs of Violence|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Tough Claw|Tough Claw|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Cobalt Core|Cobalt Core|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Small Flower|Small Flower|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Mossy Scale|Mossy Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Scarlet Spike|Scarlet Spike|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Poisonous Blood|Poisonous Blood|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Ore Fragment|Ore Fragment|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Barrel Fragment|Barrel Fragment|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Glistening Fulgurite|Glistening Fulgurite|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Barbed Scale|Barbed Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Melted Metal|Melted Metal|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Flame-Like Shell|Flame-Like Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Broken Chain Shell|Broken Chain Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Faintly Pulsing Sphere|Faintly Pulsing Sphere|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Pack Footprints|Pack Footprints|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Tasty-Looking Meat|Tasty-Looking Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Tiny Footprints|Tiny Footprints|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Slender Horn|Slender Horn|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sharp Fang|Sharp Fang|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Blue and Black Scales|Blue and Black Scales|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Beautiful Blue Scale|Beautiful Blue Scale|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sonic Bomb Fragment|Sonic Bomb Fragment|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Small Neopteron Wing|Small Neopteron Wing|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Electrified Fluid|Electrified Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Gnawed-On Carcass|Gnawed-On Carcass|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Striped Hide|Striped Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Small Claws|Small Claws|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
High-Quality Brain|High-Quality Brain|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Pure-White Pelt|Pure-White Pelt|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Nutritious Rib Meat|Nutritious Rib Meat|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Corrosive Fluid|Corrosive Fluid|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Delicate Shell|Delicate Shell|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Hydrated Hide|Hydrated Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Drenched Hide|Drenched Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Precious Medicinal Oil|Precious Medicinal Oil|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Huge Droopy Hide|Huge Droopy Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Shiny Golden Egg|Shiny Golden Egg|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Throwable Rock|Throwable Rock|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Fluffy Ball of Wool|Fluffy Ball of Wool|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Tasty Moofah Milk|Tasty Moofah Milk|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Clipped-Tree Berry|Clipped-Tree Berry|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Pale Orange Hide|Pale Orange Hide|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Sturdy Silk|Sturdy Silk|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Warm Glowgut|Warm Glowgut|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Barrel Shard|Barrel Shard|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Big Barrel Fragment|Big Barrel Fragment|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Elder Dragon Claw Marks|Elder Dragon Claw Marks|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Signs of an Explosion|Signs of an Explosion|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
Impact Debris|Impact Debris|IT_MC_VALUABLES|IT_SC_BOOK_TRACE IT_SC_NONE IT_SC_NONE|Monster tracks. Check the Monsterpedia to confirm which monster they belong to.|2|False|False|IT_RANK_NONE|False
